page_with_posts,word_count,date_count,post_term_count,lexical_diversity,article_count,div_count,by_count,element_count,post_term_count_url,top_class_count,top_3_class_count,top_class_prop_total,top_class_prop_unique_words,mean_descendant_count
1,858,73,1018,0.48,38,173,11,1109,1,38,38,0.44,0.85,20.02795311091073
1,3597,7,3626,0.48,145,494,0,3642,0,145,145,0.88,0.55,29.325370675453048
1,2133,42,2078,0.4,67,1059,3,3313,0,157,146.67,0.1,0.04,42.902505282221554
1,937,39,522,0.39,44,710,3,1646,0,66,61,0.39,0.37,37.826245443499396
1,2046,53,379,0.38,47,236,8,897,0,47,47,0.88,0.54,22.340022296544035
1,5844,3031,1294,0.61,62,273,4,7055,0,2795,973,0.53,1.0,26.695251594613747
1,2493,29,921,0.48,100,1621,5,3362,0,199,159.33,0.35,0.59,34.82153480071386
1,827,8,62,0.49,16,16,4,189,0,17,16.33,0.1,0.8,20.19047619047619
1,1207,33,738,0.53,21,136,7,997,1,22,21.67,0.0,0,20.617853560682047
1,1367,236,146,0.25,6,53,8,1085,1,8,6.67,0.01,0.0,16.03963133640553
1,2173,59,1174,0.47,54,507,22,1702,1,51,46.33,0.23,0.61,21.716803760282023
1,797,10,93,0.58,15,75,1,597,0,11,7.67,0.09,0.26,16.31323283082077
1,1487,29,529,0.51,62,933,8,2096,1,127,94,0.45,0.6,32.343988549618324
1,1437,27,562,0.47,68,1026,5,2513,1,127,101.33,0.34,0.75,31.482690011937922
1,1527,49,833,0.4,37,879,19,2290,0,74,66.67,0.22,0.62,38.9
1,2479,11,541,0.48,75,974,7,2338,0,145,112,0.34,0.66,30.319931565440548
1,1407,24,536,0.43,32,938,1,2012,0,113,91.67,0.85,0.72,30.034294234592444
1,934,26,354,0.46,24,556,2,1409,0,63,52.33,0.31,0.42,32.2931156848829
1,1132,37,345,0.43,24,645,3,1593,0,75,63.33,0.35,0.37,31.667922159447585
1,849,15,259,0.53,14,447,1,1248,0,59,49,0.14,0.47,28.875
1,451,9,208,0.62,6,118,2,413,1,24,16,0.09,0.17,18.886198547215496
1,779,31,468,0.37,40,653,1,1492,1,58,51.67,0.36,0.23,37.85656836461126
1,1326,14,436,0.45,42,780,4,1637,0,73,65.33,0.22,0.58,33.07574832009774
1,1082,32,502,0.52,47,722,6,1545,0,87,71.67,0.39,0.66,36.14239482200647
1,2360,10,549,0.48,71,947,9,2242,0,139,105,0.32,0.67,29.74264049955397
1,1489,34,310,0.43,28,587,13,1780,0,85,71.33,0.14,0.47,32.07022471910113
1,3290,17,823,0.35,78,1426,5,3822,0,231,161,0.45,0.23,33.72789115646258
1,324,18,158,0.47,8,55,3,519,0,38,24,0.24,0.89,13.547206165703276
1,2119,49,852,0.46,50,101,50,1081,0,50,46,0.27,0.75,18.777983348751157
1,766,17,409,0.56,48,809,2,1685,0,83,69.67,0.43,0.83,33.08783382789318
1,1010,38,591,0.5,28,299,5,839,0,46,40.67,0.45,0.77,33.467222884386175
1,1097,30,565,0.49,54,1045,1,2080,0,113,94.67,0.84,0.66,30.99951923076923
1,2050,48,582,0.47,68,1147,17,2627,0,141,103.67,0.19,0.64,34.638751427483825
1,959,16,1582,0.48,8,396,4,1304,0,33,29.67,0.29,0.29,21.2170245398773
1,1534,54,550,0.46,47,827,7,2083,0,96,79.33,0.2,0.58,36.061449831973114
1,1902,57,4295,0.41,81,502,43,1806,0,41,41,0.61,0.39,25.902547065337764
1,2042,69,1439,0.29,21,365,49,1770,0,126,74,0.07,0.06,20.214689265536723
1,1349,19,231,0.44,37,341,0,1323,0,41,28.33,0.13,0.1,35.36734693877551
1,1106,24,577,0.49,51,1042,2,2146,0,113,94.67,0.8,0.63,30.781453867660765
1,1268,10,314,0.33,10,47,1,393,0,25,19,0.09,0.17,22.39949109414758
1,259,39,244,0.65,11,225,2,863,0,63,37,0.48,0.0,18.63383545770568
1,2646,61,466,0.4,44,799,31,2203,0,103,85.33,0.21,0.66,32.747616886064456
1,1301,57,770,0.39,30,293,9,1454,0,36,31.67,0.0,0,23.42159559834938
1,1851,28,670,0.39,78,1042,8,2396,0,140,109.33,0.46,0.34,30.657762938230384
1,794,16,185,0.47,6,30,2,638,0,18,10.33,0.63,0.1,15.051724137931034
1,1782,20,383,0.46,31,723,8,1969,0,70,58.67,0.14,0.78,32.03453529710513
1,2460,35,589,0.45,62,1039,18,2366,1,134,97.67,0.25,0.62,31.503803888419274
1,801,6,89,0.54,15,77,3,607,1,11,8,0.1,0.21,16.42009884678748
1,766,11,1282,0.5,10,262,11,958,1,100,73.33,0.14,0.0,42.15344467640919
1,1272,42,697,0.41,52,834,1,1964,0,72,62.67,0.03,0.62,41.13849287169043
1,1188,23,381,0.42,5,146,18,812,0,14,14,0.85,0.41,23.004926108374384
1,1047,12,387,0.41,14,171,5,879,0,20,16,0.31,0.0,26.447098976109213
1,1092,22,562,0.39,23,419,36,1238,1,30,27.33,0.24,0.03,31.52988691437803
1,1229,29,910,0.5,33,590,3,1731,0,86,67,0.43,0.57,36.86655112651646
1,1450,40,526,0.48,52,859,10,2118,0,108,85.67,0.35,0.67,35.670443814919736
1,1311,14,1013,0.55,48,215,3,1175,0,60,54,0.42,0.7,30.921702127659575
1,1854,12,684,0.51,65,817,11,2078,0,88,75,0.03,0.85,34.54282964388835
1,1747,23,564,0.47,57,1006,4,2228,0,128,91.67,0.38,0.55,31.29847396768402
1,980,22,592,0.47,28,163,1,834,0,32,29.33,0.3,0.68,27.747002398081534
1,325,3,164,0.52,5,302,0,638,0,38,36.33,0.0,0,10.838557993730408
1,2365,14,676,0.4,19,669,7,2063,1,133,116.33,0.67,0.38,35.60979156568105
1,1377,13,964,0.52,48,212,2,1170,0,60,54.67,0.44,0.71,30.764102564102565
1,1173,10,290,0.51,23,217,8,839,0,20,14.67,0.19,0.6,12.607866507747318
1,1680,60,517,0.39,46,856,8,2124,1,88,72,0.24,0.42,30.786723163841806
1,2253,5,577,0.43,78,992,2,2296,0,150,108,0.32,0.46,30.522648083623693
1,1114,43,464,0.38,32,779,5,1862,1,88,70.67,0.34,0.34,33.642857142857146
1,1676,47,1169,0.35,51,632,18,2120,1,60,52,0.35,0.63,31.568396226415093
1,1287,25,421,0.44,33,657,4,1590,0,80,61.33,0.2,0.67,35.438993710691825
1,776,37,345,0.48,10,252,10,726,0,30,20,0.0,0,14.50137741046832
1,1507,35,253,0.46,7,230,32,1103,0,44,30.67,0.01,0.62,19.963735267452403
1,1315,19,372,0.45,15,226,5,968,0,145,63,0.38,0.52,26.47004132231405
1,1158,10,444,0.53,49,884,5,1822,0,100,86.67,0.88,0.55,30.914928649835346
1,2767,47,347,0.47,68,505,12,1661,0,115,94,0.72,0.65,22.8476821192053
1,1295,31,416,0.47,35,676,4,1807,0,87,77,0.13,0.46,32.0442722744881
1,1006,27,568,0.52,73,1201,1,2327,0,145,117.67,0.37,0.6,31.929522990975507
1,1353,14,1024,0.56,52,222,4,1144,0,60,55,0.41,0.81,31.001748251748253
1,820,18,435,0.46,12,337,15,724,0,13,12.67,0.11,0.09,27.486187845303867
1,860,7,461,0.51,39,795,5,1930,0,65,59.67,0.13,0.86,34.87150259067357
1,803,40,194,0.49,18,261,1,964,0,32,27.33,0.0,0,13.87863070539419
1,1375,11,961,0.53,48,211,1,1192,0,59,53.33,0.43,0.83,30.856543624161073
1,3546,72,664,0.41,61,1367,22,2957,0,129,94.67,0.19,0.51,34.66486303686168
1,1136,5,218,0.29,10,70,3,478,0,10,10,0.56,0.3,16.284518828451883
1,2056,41,452,0.45,36,758,3,2028,1,87,77.33,0.11,0.26,33.60996055226825
1,934,23,409,0.51,19,531,7,1387,1,54,50,0.28,0.61,32.12184571016583
1,1363,24,318,0.48,24,581,11,1348,0,46,44.33,0.15,0.72,34.54302670623145
1,1511,4,216,0.46,25,372,6,1129,1,68,44.33,0.1,0.5,22.511957484499558
1,2812,17,515,0.48,47,1113,20,2704,0,114,94.33,0.23,0.55,35.31619822485207
1,8970,207,533,0.31,17,99,87,1342,0,51,39.67,0.01,0.0,19.29880774962742
1,2579,183,1858,0.23,85,784,1,3312,0,380,229,0.34,0.0,42.95712560386473
1,663,0,892,0.22,28,325,0,792,1,34,30,0.98,0.23,32.744949494949495
1,1702,7,1419,0.59,72,471,3,1231,0,73,68.33,0.73,0.77,13.751421608448416
1,2782,17,524,0.43,77,1016,7,2452,1,148,115.67,0.29,0.52,30.542822185970635
1,513,1,549,0.64,27,298,2,689,1,28,24,0.46,0.92,34.18722786647315
1,2249,59,424,0.36,51,276,1,1027,0,51,51,0.84,0.49,22.292112950340798
1,184,3,410,0.74,15,188,2,623,1,25,20.33,0.3,0.93,22.76243980738363
1,1466,21,113,0.51,24,269,3,1425,1,40,35.67,0.04,0.91,28.04140350877193
1,488,1,532,0.57,25,307,0,720,1,26,21.67,0.29,0.74,32.75138888888889
1,1131,48,1433,0.35,8,426,1,1258,0,92,73.67,0.0,0,14.425278219395867
1,1035,1,336,0.52,28,123,0,620,0,28,28,0.59,0.89,16.893548387096775
1,334,3,785,0.75,18,126,1,364,1,17,17,0.75,0.86,16.807692307692307
1,1076,13,1078,0.38,23,618,2,1569,0,97,84,0.94,0.62,37.491395793499045
1,4664,49,3559,0.33,55,1104,12,4345,1,252,202.33,0.06,0.01,44.33210586881473
1,1012,31,464,0.42,24,638,3,1567,0,71,62,0.34,0.38,31.675813656668794
1,894,32,1098,0.52,46,475,4,1454,0,46,42,0.39,0.29,19.55914718019257
1,1145,44,432,0.34,10,357,12,1036,0,29,19,0.09,0.01,28.651544401544403
1,1087,12,231,0.4,23,188,4,707,0,27,25,0.22,0.71,20.888260254596887
1,1067,23,474,0.45,10,125,11,681,1,20,15,0.02,0.0,23.497797356828194
1,1321,42,1274,0.46,35,654,2,1911,0,88,73.67,0.08,0.02,44.69544740973313
1,2205,36,812,0.37,97,1287,26,2903,1,186,137.33,0.41,0.33,32.72028935583879
1,1431,32,626,0.45,69,1242,8,2431,0,135,113.33,0.36,0.41,32.97038255861785
1,1489,11,715,0.47,82,1356,2,2903,0,150,109.67,0.39,0.57,36.34894936272821
1,1186,11,667,0.5,32,198,3,980,1,37,33.67,0.39,0.58,29.25
1,1227,12,513,0.46,18,489,1,1549,0,108,68,0.23,0.4,28.285345384118788
1,1053,24,473,0.48,39,652,2,1707,0,75,68.33,0.12,0.5,32.423550087873465
1,2533,45,830,0.39,100,1335,31,2943,0,218,155,0.39,0.4,34.65137614678899
1,2718,69,3009,0.34,55,1022,30,3402,0,269,206.67,0.11,0.01,53.07936507936508
1,2864,72,562,0.35,52,1226,5,3097,0,142,109,0.1,0.55,38.25314820794317
1,640,6,294,0.55,14,111,3,665,1,18,16,0.24,0.72,25.196992481203008
1,546,9,300,0.56,12,114,2,573,0,13,13,0.28,0.46,25.13961605584642
1,1403,6,729,0.46,23,511,1,1152,1,42,41.67,0.88,0.66,28.494791666666668
1,832,25,368,0.41,21,239,22,739,1,45,45,0.57,0.38,27.212449255751014
1,467,3,348,0.65,16,49,4,418,0,19,17.67,0.07,0.95,13.509569377990431
1,1093,28,209,0.47,13,429,2,1392,0,122,122,0.28,0.07,47.4992816091954
1,612,11,239,0.48,11,153,10,455,0,46,22.67,2.04,0.04,20.476923076923075
1,847,19,286,0.46,19,458,5,1167,1,47,43,0.88,0.47,29.40788346186804
1,1492,65,206,0.52,43,277,6,893,0,76,66,0.71,0.71,24.31243001119821
1,2130,49,737,0.41,39,665,26,1667,0,68,52,0.13,0.84,37.60467906418716
1,827,4,100,0.51,7,469,0,870,0,85,77.67,0.66,0.4,26.635632183908047
1,1114,65,552,0.59,19,932,0,2382,1,109,86.67,0.0,0,16.52560873215785
1,663,0,106,0.55,8,95,1,424,1,12,12,0.04,0.08,20.11320754716981
1,3070,30,336,0.44,85,182,2,1441,0,62,55.33,0.04,0.72,24.601665510062457
1,1232,37,856,0.32,28,558,11,1568,1,56,39.33,0.08,0.83,31.925382653061224
1,1161,27,516,0.47,26,530,9,1416,0,50,46.33,0.02,0.81,33.73163841807909
1,349,17,320,0.4,5,103,0,365,0,10,10,0.29,0.34,24.0986301369863
1,1372,36,124,0.47,5,419,9,772,1,44,33.67,0.45,0.56,23.838082901554404
1,1768,24,161,0.48,42,266,6,737,0,61,46.67,0.88,0.71,22.077340569877883
1,1766,59,728,0.42,81,1110,5,2756,1,152,119,0.31,0.42,38.809143686502175
1,736,4,112,0.65,27,49,1,506,0,10,10,0.15,0.89,19.231225296442688
1,1390,44,455,0.4,35,638,2,1612,0,70,59.67,0.17,0.8,33.424317617866
1,2358,14,823,0.48,90,1482,5,3040,0,192,148,0.41,0.61,34.345723684210526
1,2491,63,1182,0.45,146,326,20,2101,0,94,71.67,0.11,0.3,19.921941932413137
1,1923,37,623,0.48,63,1078,22,2395,0,136,98,0.28,0.62,31.675574112734864
1,1392,18,564,0.52,63,987,8,2176,0,141,98.67,0.41,0.61,30.566636029411764
1,2046,53,379,0.38,47,236,8,897,0,47,47,0.88,0.54,22.340022296544035
1,2629,7,554,0.48,74,977,12,2311,0,145,108.33,0.27,0.71,30.34573777585461
1,398,2,508,0.63,24,285,0,680,1,25,21,0.32,0.9,31.91176470588235
1,1106,32,386,0.43,28,741,6,1758,1,87,68.33,0.38,0.43,32.80773606370876
1,2974,70,802,0.32,88,1751,34,3602,0,182,135.67,0.31,0.46,34.36951693503609
1,3197,40,656,0.4,37,947,12,2656,1,116,105.33,0.27,0.51,32.6464608433735
1,1430,31,190,0.55,46,289,8,732,0,52,45,0.53,0.76,22.363387978142075
1,4710,140,3713,0.26,133,2361,41,6383,1,270,253.33,0.12,0.08,42.753877487075044
1,1409,51,389,0.41,42,773,7,1849,0,82,65.67,0.19,0.49,36.54461871281774
1,906,23,338,0.37,17,580,1,1467,0,66,54,0.85,0.44,29.907293796864348
1,2457,7,495,0.46,71,922,11,2143,0,139,101,0.27,0.67,30.46803546430238
1,860,4,106,0.58,23,261,0,1254,0,67,54.67,0.19,0.78,25.20175438596491
1,1759,12,586,0.44,76,956,8,2146,0,118,101.33,0.41,0.47,29.63327120223672
1,485,4,522,0.61,26,304,1,708,1,27,22.67,0.35,0.9,33.32627118644068
1,2035,16,884,0.36,93,1247,3,2735,0,173,133.33,0.46,0.29,37.50054844606947
1,2803,36,553,0.44,67,961,5,2432,0,140,113.33,0.09,0.53,30.864309210526315
1,1244,19,455,0.52,52,899,1,1994,0,103,86,0.31,0.7,35.978435305917756
1,2486,49,488,0.4,37,750,2,2024,0,82,78,0.08,0.16,34.11116600790514
1,1301,4,295,0.49,60,87,4,786,0,79,57,0.79,0.43,15
1,991,0,396,0.47,51,145,1,1015,0,60,49.33,0.59,0.45,20.202955665024632
1,1801,3,219,0.44,12,367,1,1386,0,79,75,0.52,0.53,22.11904761904762
1,774,15,1368,0.49,15,222,0,870,0,30,23.33,0.0,0,35.52068965517241
1,1436,32,607,0.47,58,1161,8,2324,1,113,99.67,0.79,0.58,31.609294320137693
1,1032,40,483,0.43,30,664,4,1653,0,86,62.67,0.33,0.5,35.4065335753176
1,1376,10,104,0.56,17,268,2,1403,0,56,48,0.08,0.71,26.681397006414826
1,647,131,282,0.26,10,65,3,770,0,20,14.67,0.11,0.08,19.56233766233766
1,871,8,385,0.6,59,702,6,1620,0,100,80.33,0.43,0.71,33.54320987654321
1,273,6,1746,0.71,5,287,0,639,1,15,11.33,0.11,0.05,27.33489827856025
1,885,6,105,0.59,15,87,3,660,0,11,7.67,0.1,0.27,16.093939393939394
1,1651,26,598,0.4,68,955,14,2248,0,126,101,0.39,0.39,29.972864768683273
1,1478,20,577,0.41,64,938,11,2212,0,117,92,0.42,0.33,29.84403254972875
1,1531,52,436,0.44,32,869,8,1947,0,82,63,0.2,0.64,31.387262455059066
1,4730,31,1137,0.39,124,1796,8,4242,0,202,151,0.22,0.38,36.81659594530882
1,991,31,334,0.41,24,640,1,1536,0,67,60.33,0.88,0.54,31.631510416666668
1,1403,33,224,0.5,30,445,3,1041,1,43,37.33,0.91,0.59,32.85110470701249
1,1361,55,551,0.42,57,1136,11,2421,1,122,91.67,0.42,0.56,37.62123089632383
1,1292,12,516,0.5,42,747,7,1752,1,100,82.67,0.8,0.7,30.166666666666668
1,2388,1,488,0.47,71,908,4,2160,0,139,104.33,0.27,0.71,30.472685185185185
1,1192,20,602,0.45,12,115,7,753,0,22,18.33,0.14,0.26,16.223107569721115
1,1555,9,1635,0.58,73,471,2,1211,0,74,68.67,0.68,0.76,13.805945499587118
1,2084,18,547,0.43,57,978,4,2108,1,122,88,0.33,0.51,31.9084440227704
1,957,37,468,0.44,31,623,7,1563,0,74,58.67,0.36,0.42,34.55214331413948
1,2049,12,598,0.45,67,987,6,2155,0,130,98.33,0.3,0.61,30.77122969837587
1,612,1,123,0.66,26,238,1,1144,0,44,35.67,0.12,0.84,25.042832167832167
1,1333,37,548,0.48,20,218,11,731,0,29,23,0.09,0.19,30.926128590971274
1,1207,23,580,0.46,36,905,4,1905,0,100,76.67,0.92,0.56,34.69448818897638
1,684,18,101,0.47,23,54,2,435,1,7,6.33,0.06,0.29,16.708045977011494
1,2101,14,908,0.44,78,1469,15,3283,1,188,149,0.34,0.45,31.868717636308254
1,1506,15,884,0.44,39,798,1,2245,0,118,87.67,0.44,0.55,35.328285077951
1,911,4,537,0.5,24,176,2,935,1,37,31.67,0.47,0.38,28.110160427807486
1,2325,95,1073,0.39,184,2765,9,5861,0,229,196.67,0.22,0.64,47.55519535915373
1,2578,17,535,0.46,75,979,7,2275,0,146,104.67,0.32,0.65,30.487912087912086
1,1462,25,637,0.45,56,924,1,2316,1,116,93.67,0.22,0.69,37.281519861830745
1,144,4,2115,0.68,8,270,0,601,0,28,18,2.99,0.66,21.169717138103163
1,1286,41,338,0.47,35,589,5,1332,1,64,58.33,0.02,1.0,32.559309309309306
1,1981,3,770,0.55,103,388,7,1802,0,100,88,0.68,0.77,26.32186459489456
1,1984,25,1483,0.51,24,890,0,3220,0,76,60,0.0,0,16.020186335403725
1,916,22,793,0.47,34,763,1,1912,1,77,62,0.17,0.25,38.99738493723849
1,1223,23,533,0.45,49,875,13,1969,1,94,75.67,0.28,0.54,31.67242254951752
1,1052,20,489,0.44,25,628,3,1712,0,83,66.67,0.34,0.23,36.14485981308411
1,1687,23,300,0.47,26,161,26,1144,0,39,30.33,0.0,0,21.152972027972027
1,721,30,513,0.38,10,118,23,741,0,20,20,0.15,0.0,21.05263157894737
1,729,19,173,0.5,14,369,0,1027,1,48,38.67,0.87,0.5,27.282375851996104
1,1677,24,773,0.57,86,951,10,2422,0,137,119,0.44,0.86,34.906688687035505
1,1733,40,660,0.45,81,1168,15,2543,1,152,113,0.29,0.47,32.59339362957137
1,1546,6,630,0.45,59,1039,3,2262,0,129,112.67,0.7,0.6,30.52785145888594
1,244,12,128,0.52,5,303,2,730,0,42,28.33,0.87,0.47,27.65753424657534
1,846,8,90,0.52,15,83,1,597,1,11,7.67,0.09,0.16,16.03852596314908
1,914,36,383,0.52,32,686,3,1640,0,86,68,0.34,0.74,32.91829268292683
1,939,26,579,0.42,25,557,2,1521,0,61,53.67,0.3,0.36,33.78895463510848
1,496,10,4077,0.68,28,579,1,1226,1,55,36.33,3.68,0.43,29.749592169657422
1,868,5,669,0.54,24,156,6,1143,0,35,28.33,0.0,0,18.140857392825897
1,1725,261,216,0.32,11,82,12,846,0,11,11,0.36,0.83,22.599290780141843
1,1365,3,231,0.44,52,184,6,702,0,11,10,0.04,1.0,20.34757834757835
1,1060,69,1427,0.38,41,248,3,1070,0,41,41,0.89,0.39,23.01121495327103
1,911,21,254,0.51,16,443,6,1243,0,51,42.33,0.1,0.62,29.003218020917135
1,2124,9,1517,0.44,83,1094,7,2383,0,83,83,0.78,0.37,34.45698699118758
1,2742,219,225,0.41,49,317,6,1162,0,73,58.33,0.44,0.7,28.10671256454389
1,2359,117,993,0.31,112,1572,6,3572,1,174,148.67,0.36,0.22,39.8446248600224
1,1488,23,488,0.46,27,81,22,702,0,27,25,0.35,0.69,19.262108262108264
1,1745,40,383,0.45,39,755,20,1888,0,94,86.33,0.89,0.48,33.04078389830509
1,967,11,401,0.51,14,176,6,893,0,39,24,0.0,0,25.91713325867861
1,415,25,531,0.57,9,159,0,729,1,53,33.33,0.27,0.61,20.50891632373114
1,1123,27,342,0.42,10,232,5,816,0,42,28,0.07,0.0,37.84681372549019
1,3765,80,1167,0.36,79,1601,6,4182,0,234,168.33,0.29,0.41,39.76518412242946
1,504,10,268,0.53,18,415,2,956,0,57,42,0.47,0.36,32.52196652719665
1,1632,20,677,0.32,52,1029,0,2426,1,117,92.33,0.24,0.17,35.82028029678483
1,610,1,505,0.6,22,296,2,709,1,23,20.67,0.4,0.91,32
1,2635,31,950,0.27,94,1575,4,3355,0,189,145.33,0.31,0.1,36.151117734724295
1,847,25,597,0.36,9,313,1,1150,0,36,29,0.05,0.08,25.444347826086958
1,2589,87,1251,0.32,138,1611,14,3670,1,238,192.67,0.32,0.19,37.576021798365126
1,830,28,98,0.48,11,226,0,571,0,34,19,0.06,0.0,30.024518388791595
1,1008,16,503,0.45,10,293,0,1004,1,29,25.67,0.56,0.1,22.804780876494025
1,1028,40,571,0.47,42,756,2,1860,0,72,64.33,0.02,0.73,35.58817204301075
1,3923,114,507,0.39,10,70,17,1108,0,344,122.67,0.21,0.75,22.236462093862816
1,3491,37,436,0.42,48,192,12,1523,0,143,80,0.0,0,28.952068286277086
1,1850,27,473,0.46,83,1135,11,2823,0,174,128.33,0.19,0.64,34.54055968827488
1,983,12,263,0.55,22,523,7,1301,0,54,50,0.09,0.34,31.619523443504995
1,810,23,365,0.55,35,586,13,1368,0,66,52.67,0.42,0.61,31.092105263157894
1,707,18,95,0.49,11,223,3,526,0,30,18,0.06,0.0,30.14448669201521
1,994,13,294,0.55,20,587,4,1425,0,66,59.33,0.88,0.5,30.705964912280702
1,2272,41,745,0.45,40,807,14,2236,0,111,77.33,0.19,0.71,34.735241502683365
1,1702,23,695,0.44,42,731,9,1873,1,99,73.67,0.38,0.52,34.99786438868126
1,1295,26,559,0.49,48,807,1,1857,0,108,84,0.45,0.65,35.55735056542811
1,1692,22,470,0.36,31,922,8,2292,0,84,78.67,0.19,0.13,36.153577661431065
1,1692,46,682,0.44,74,1025,7,2268,0,132,102.67,0.36,0.54,31.21869488536155
1,1980,39,596,0.48,75,1035,13,2369,0,121,98.33,0.4,0.72,31.18404390037991
1,1585,21,444,0.43,28,651,13,1855,0,96,80.33,0.32,0.44,31.77520215633423
1,1938,63,775,0.29,69,1257,13,2633,0,157,121,0.45,0.19,36.83061146980631
1,4051,123,1529,0.32,142,1662,25,4092,0,226,186,0.27,0.27,40.226539589442815
1,1315,33,511,0.5,48,741,13,1972,0,104,87,0.3,0.77,34.567444219066935
1,6329,5,475,0.27,20,34,17,424,1,10,10,0.97,0.74,14.995283018867925
1,2533,54,465,0.43,66,1024,28,2336,0,128,97.33,0.18,0.78,35.13056506849315
1,2638,17,585,0.4,75,978,3,2282,0,144,105,0.29,0.48,30.46099912357581
1,815,2,792,0.53,21,550,2,1202,0,23,21.67,0.76,0.81,40.22296173044925
1,5335,120,5031,0.25,156,2691,53,7697,0,401,373.67,0.14,0.06,42.88865791866961
1,1067,28,368,0.41,28,708,3,1737,0,77,64.67,0.28,0.25,32.881980426021876
1,1512,16,980,0.48,35,898,3,2370,0,94,77,0.2,0.34,37.26455696202532
1,1414,0,518,0.39,60,391,3,1290,0,84,60.67,0.5,0.24,17.127906976744185
1,1127,25,458,0.56,13,260,1,1379,1,49,44.33,0.08,0.85,28.651921682378536
1,1389,28,619,0.44,66,1321,6,2952,0,128,107,0.23,0.44,37.51219512195122
1,2206,40,999,0.38,53,1049,15,2303,0,121,102.33,0.24,0.43,36.75119409465914
1,1419,51,480,0.46,44,244,4,995,0,87,52.67,0.2,0.35,18.926633165829145
1,2317,6,1180,0.47,61,791,5,1863,2,117,89.67,0.26,0.72,28.60654857756307
1,618,16,113,0.5,10,216,1,528,0,36,18.67,0.08,0.0,29.623106060606062
1,1293,38,415,0.43,15,506,13,1373,0,66,62,0.65,0.46,27.549890750182083
1,3069,121,1747,0.36,64,1028,2,3688,0,423,245.67,0.32,0.0,27.539045553145336
1,625,21,269,0.53,25,482,2,1098,0,47,42.67,0.87,0.59,30.712204007285976
1,1081,0,627,0.43,29,283,3,1055,0,29,29,0.39,0.76,21.792417061611374
1,938,12,265,0.51,10,55,11,448,1,20,15,0.1,0.03,15.678571428571429
1,576,16,94,0.45,11,227,0,535,0,32,18,0.07,0.0,30.665420560747663
1,1549,33,624,0.43,25,196,10,826,0,22,20.67,0.53,0.66,22.9636803874092
1,2690,232,549,0.32,26,611,37,1889,0,76,58.67,0.1,0.05,31.488618316569614
1,3502,46,2788,0.36,111,496,13,3223,0,194,127.33,0.53,0.19,15.597890164443065
1,2361,11,493,0.49,72,935,7,2195,0,143,106.33,0.32,0.61,30.351708428246013
1,855,20,367,0.35,10,108,4,549,1,10,10,0.62,0.56,23.704918032786885
1,804,5,92,0.58,15,76,2,602,0,11,7.33,0.1,0.3,16.43355481727575
1,714,6,130,0.55,15,88,1,629,0,10,7,0.08,0.09,15.523052464228934
1,477,2,541,0.66,28,310,0,737,0,29,24.67,0.34,0.92,33.51424694708277
1,967,17,486,0.51,51,760,13,1640,1,94,74.67,0.37,0.53,30.741463414634147
1,1896,29,603,0.43,42,763,14,1979,0,96,72,0.3,0.64,34.91157150075796
1,868,74,252,0.31,10,81,12,618,0,10,10,0.28,0.55,19.83495145631068
1,1687,41,1068,0.46,39,766,4,2321,0,95,82.67,0.28,0.61,37.15984489444205
1,2192,114,1309,0.3,50,288,5,1524,0,50,50,0.91,0.35,27.116797900262466
1,2348,12,437,0.3,6,42,2,408,0,9,7.67,0.04,0.49,17.67156862745098
1,1460,51,843,0.41,5,190,9,904,0,30,30,0.39,0.45,25.289823008849556
1,2085,46,593,0.34,44,1035,5,2352,1,108,93.67,0.34,0.27,34.00170068027211
1,1093,69,313,0.48,40,839,1,1889,1,88,67,0.27,0.6,31.904711487559556
1,1259,16,806,0.49,40,228,3,1099,0,47,42.33,0.4,0.62,30.476797088262057
1,1740,43,1058,0.51,123,1654,7,3406,0,204,162.33,0.39,0.6,39.371697005284794
1,1333,32,580,0.5,52,758,5,1720,0,87,76,0.39,0.66,35.11162790697674
1,1313,3,4143,0.61,5,769,2,2364,0,107,98.67,0.12,0.76,17.187394247038917
1,2144,111,1298,0.36,50,298,21,1559,0,50,50,0.9,0.37,26.792174470814626
1,1367,18,682,0.45,31,660,6,1975,1,78,69.33,0.11,0.48,34.89367088607595
1,1695,40,1352,0.43,29,887,8,2750,1,103,99.33,0.07,0.02,36.18327272727273
1,2354,16,870,0.26,104,1733,4,3492,1,216,152,0.37,0.06,37.47766323024055
1,1177,11,770,0.51,40,189,3,935,1,47,42.67,0.4,0.79,30.72620320855615
1,553,31,267,0.49,10,111,2,338,1,20,13.67,0.06,0.3,24.93491124260355
1,669,21,111,0.44,9,213,2,527,1,32,17.67,0.07,0.0,29.263757115749527
1,1553,41,519,0.2,10,137,0,854,0,20,18,0.05,0.7,24.28688524590164
1,797,18,125,0.48,13,254,2,644,0,46,24,0.07,0.0,30.114906832298136
1,1365,14,829,0.48,40,240,3,1106,0,47,42.33,0.44,0.62,30.227848101265824
1,942,1,1241,0.66,52,632,7,1383,0,93,64.33,0.89,0.62,14.637744034707158
1,1667,27,683,0.48,53,784,5,2130,1,113,95.67,0.15,0.44,35.372769953051645
1,502,9,82,0.46,7,62,0,291,0,7,7,0.73,0.63,16.756013745704468
1,917,21,381,0.48,38,650,3,1433,0,68,62,0.29,0.61,30.517794836008374
1,1885,2,358,0.38,48,346,4,1280,0,60,50.67,0.05,0.25,17.60078125
